time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2023-06-11 23:28:19.824 UTC, , ,1,4, ,1, , , ,589,4967613,1814576,6720, ,45,1,57,1,0.02, , , , , , ,3,45,26, , , ,22,34,24, ,28, , , , , , , , , , , , , , ,3663378,7, ,3655403, , , , ,3714183,13671002112,51,51,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3714183,1686525919516,,, , , , , , , , , ,3145728,3714153,4,4,4,4, , ,1, , , ,1, ,3,1, ,1,1, , , , , , , ,4096,1,1133,1, , , , , , , , ,2110475776, , , , , , , ,69, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , ,11,41,4,4, , , , , , , , , 
2023-06-11 23:29:19.825 UTC, , , ,1, ,1, , , ,589,4960909,1807872,6720, ,45, ,77, , , , , , , , ,3,45,26, , , ,22,34,24, ,29, , , , , , , , , , , , , , ,3663378,7, ,3655403, , , , ,3715673,13670993920,51,51,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3715673,1686525919516,,, , , , , , , , , ,3145728,3715643,6,6,6,6, , , , , , ,1, ,3,1, , ,1, , , , , , , , , ,1490,1, , , , , , , , ,2154515968, , , , , , , ,94, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , ,11,53,4,9, , , , , , , , , 
2023-06-11 23:30:19.827 UTC, , , , , , , , , ,589,4960909,1807872,6720, ,45, ,34, , , , , , , , ,3,45,26, , , ,22,34,24, ,21, , , , , , , , , , , , , , ,3663378,7, ,3655403, , , , ,3715673,13670891520,51,51,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3715673,1686525919516,,, , , , , , , , , ,3145728,3715643, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,2194361856, , , , , , , ,35, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,26,4, , , , , , , , , , 
2023-06-11 23:30:27.053 UTC, , , , , , , , , ,589,4954189,1807872, , ,45, ,76, , , , , , , , ,3,45,26, , , ,22,34,24, ,20, , , , , , , , , , , , , , ,3663378,7, ,3655403, , , , ,3715673,13670891520,51,51,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3715673,1686525919516,,, , , , , , , , , ,3145728,3721218, , , , , , , , , , ,2, ,3, , , ,1, , , , , , , , , ,5575,2, , , , , , , , ,2257276416, , , , , , , ,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, ,4, ,7,42,11,6, , , , , , , , , 
2023-06-11 23:35:35.389 UTC, , , , , , , , , ,125,3197901,52048, , ,4,1,125,4,0.03, , , , , , , ,4,4, ,2,1,3,2,5, ,122,52, , , , , , , , , , , , , ,3733167,8, ,3721365, , , , ,3733220,12797042688,51,51,51,51, , , , , ,2,12753, , , , , , , , , , , , , , , , , , , , , , , , , ,3733220,1686526535081,,, , , , , , , , , ,3145728,3733167, , , , , , ,63, , ,2, , ,3, , ,63, ,6308930,16, , , ,1, ,18924900,62, , , , , , , , ,11,210,939153920,1, , , , , , ,92, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-06-11 23:36:35.391 UTC, , , ,20,4,4, , , ,589,4952653,1799616,6720, ,41,15,2460,37,0.02,4, , , , , ,4,41,26, , ,11,17,30,25, ,830,404, , , , , , , , , , , , , ,3733167,8, ,3721365, , , , ,3760161,12796129280,51,51,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3760161,1686526535081,,, , , , , , , , , ,3145728,3760131,10,10,5,10, , ,474, , ,3,8, ,3,2, ,474,1,519324,60,3513,1, ,8, ,1374209,425,23428,7, , , , , , ,3,246,531308544,1, , , , , , ,2223, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,31, ,337,1606,590,29, , , , , , , , , 
2023-06-11 23:37:35.393 UTC, , ,2,17,4,6, , , ,589,4968397,1815360,6720, ,42,1,384,1,0.00,4, , , , , ,2,42,26, , ,3,20,31,25, ,96,10, , , , , , , , , , , , , ,3733167,8, ,3721365, , , , ,3784406,12796022784,50,50,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3784406,1686526535081,,, , , , , , , , , ,3145728,3784376,9,9,9,9, , ,14, , , ,10, ,3,1, ,14,1, , , , , , , ,31472,14,24245,10, , , , , , , , ,615194624, , , , , , , ,458,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,28, ,21, ,24,238,44,55, , , , , , , , , 
2023-06-11 23:38:35.394 UTC, , , , , , , , , ,589,4968397,1815360,6720, ,42, ,36, , , , , , , , ,2,42,26, , , ,20,31,25, ,23, , , , , , , , , , , , , , ,3733167,8, ,3721365, , , , ,3784406,12795928576,50,50,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3784406,1686526535081,,, , , , , , , , , ,3145728,3784376, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,657137664, , , , , , , ,38, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,28,4, , , , , , , , , , 
2023-06-11 23:39:35.395 UTC, , , ,1, ,1, , , ,589,4961589,1808552,6720, ,42, ,79, , , , , , , , ,2,42,26, , , ,20,31,25, ,31, , , , , , , , , , , , , , ,3733167,8, ,3721365, , , , ,3785896,12795846656,50,50,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3785896,1686526535081,,, , , , , , , , , ,3145728,3785866,7,7,7,7, , , , , , ,1, ,3,1, , ,1, , , , , , , , , ,1490,1, , , , , , , , ,701177856, , , , , , , ,97, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , ,12,55,4,9, , , , , , , , , 
2023-06-11 23:40:35.396 UTC, , , , , , , , , ,589,4961589,1808552,6720, ,42, ,36, , , , , , , , ,2,42,26, , , ,20,31,25, ,23, , , , , , , , , , , , , , ,3733167,8, ,3721365, , , , ,3785896,12795768832,50,50,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3785896,1686526535081,,, , , , , , , , , ,3145728,3785866, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,743120896, , , , , , , ,38, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,28,4, , , , , , , , , , 
2023-06-11 23:41:35.397 UTC, , , , , , , , , ,589,4961589,1808552,6720, ,42, ,90, , , , , , , , ,2,42,26, , , ,20,31,25, ,30, , , , , , , , , , , , , , ,3733167,8, ,3721365, , , , ,3791471,12795695104,50,50,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3791471,1686526535081,,, , , , , , , , , ,3145728,3791441,8,8,8,8, , , , , , ,2, ,3,1, , ,1, , , , , , , , , ,5575,2, , , , , , , , ,795549696, , , , , , , ,89, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, ,4, ,10,54,12,6, , , , , , , , , 
2023-06-11 23:42:35.399 UTC, , , , , , , , , ,589,4961589,1808552,6720, ,42, ,36, , , , , , , , ,2,42,26, , , ,20,31,25, ,23, , , , , , , , , , , , , , ,3733167,8, ,3721365, , , , ,3791471,12795588608,50,50,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3791471,1686526535081,,, , , , , , , , , ,3145728,3791441, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,839589888, , , , , , , ,38, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,28,4, , , , , , , , , , 
2023-06-11 23:42:42.602 UTC, , , , , , , , , ,589,4954869,1808552, , ,42, ,22, , , , , , , , ,2,42,26, , , ,20,31,25, ,13, , , , , , , , , , , , , , ,3733167,8, ,3721365, , , , ,3791471,12795588608,50,50,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3791471,1686526535081,,, , , , , , , , , ,3145728,3791441, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,904601600, , , , , , , ,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,16,3, , , , , , , , , , 
2023-06-12 00:23:35.958 UTC, , , , , , , , , ,125,3197925,52072, , ,4, ,125,4,0.03, , , , , , , ,4,4, ,2, ,3,2,5, ,124,53, , , , , , , , , , , , , ,3805769,9, ,3791588, , , , ,3805822,5965275136,50,50,50,50, , , , , ,2,13010, , , , , , , , , , , , , , , , , , , , , , , , , ,3805822,1686529415667,,, , , , , , , , , ,3145728,3805769, , , , , , ,63, , ,2, , ,3, , ,63, ,6308942,16, , , ,1, ,18921076,62, , , , , , , , ,10,195,947593216,1, , , , , , ,92, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-06-12 00:24:35.960 UTC, , , ,27,8,5, , , ,589,4970333,1817296,6720, ,43,18,2597,39,0.02,8, , , , , ,5,43,26, , ,13,18,32,24, ,851,406, , , , , , , , , , , , , ,3805769,9, ,3791588, , , , ,3849520,5964394496,50,50,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3849520,1686529415667,,, , , , , , , , , ,3145728,3849490,15,15,8,15, , ,480, , ,3,12, ,3,3, ,480,1,519698,61,6132,2, ,8, ,1397937,430,37566,10, , , , , , ,3,209,960941568, , , , , , , ,2366, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8, ,52, ,357,1665,622,50, , , , , , , , , 
2023-06-16 20:47:54.101 UTC, , ,4,22,2,7, , , ,589,4962405,1816088, , ,47,3,379,4,0.01,2, , , , , ,6,47,26, , ,2,23,36,24, ,94,8, , , , , , , , , , , , , ,3805769,9, ,3791588, , , , ,3862394,5786480640,49,49,49,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3862394,1686529415667,,, , , , , , , , , ,3145728,3862364,3,3,3,3, , ,14, , , ,8, ,3,1, ,14,1, , , , , , , ,33060,14,12874,8, , , , , , , , ,1103547904, , , , , , , ,539,3, , , , , , , , , , , , , , , , , , , , , , , , , , , ,49, ,5, ,51,253,20,46, , , , , , , , , 
2023-06-16 20:51:24.849 UTC, , , , , , , , , ,125,3197949,52096, , ,4,1,125,4,0.03,1, , , , , , ,4,4, ,2,1,3,2,5, ,126,54, , , , , , , , , , , , , ,3881781,10, ,3862511, , , , ,3881834,5879005184,49,49,49,49, , , , , ,2,13281, , , , , , , , , , , , , , , , , , , , , , , , , ,3881834,1686948684535,,, , , , , , , , , ,3145728,3881781, , , , , , ,65, , ,2, , ,3, , ,65, ,6312768,16, , , ,1, ,18921640,64, , , , , , , , ,12,297,947850240,1, , , , , , ,92, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-06-16 20:52:24.851 UTC, , , ,17,3,3, , , ,589,4904853,1751816,6720, ,36,13,1773,32,0.02,3, , , , , ,4,36,21, , ,9,17,25,20, ,702,387, , , , , , , , , , , , , ,3881781,10, ,3862511, , , , ,3900665,5876514816,49,49,49,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3900665,1686948684535,,, , , , , , , , , ,3145728,3900635,7,7,7,7, , ,445, , ,4,7, ,3,1, ,445,1,524078,61,3532,1, ,7, ,1298242,394,15299,6, , , , , , ,4,183,379265024, , , , , , , ,1853, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,6, ,25, ,327,1269,284,21, , , , , , , , , 
2023-06-16 20:53:24.853 UTC, , ,13,61,3,16, , , ,589,4969133,1816096,6720, ,46,6,1480,10,0.01,3, , , , , ,9,46,26, , ,1,21,35,24, ,321,57, , , , , , , , , , , , , ,3881781,10, ,3862511, , , , ,3920849,5876420608,48,48,48,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3920849,1686948684535,,, , , , , , , , , ,3145728,3930588,8,8,7,8, , ,73, , ,1,16, ,3,2, ,73,1,2364,4,8142,1, ,1, ,131097,70,21811,15, , , , , , , , ,731586560, , , , , , , ,1411,10, , , , , , , , , , , , , , , , , , , , , , , , , , , ,75, ,14, ,126,885,384,99, , , , , , , , , 
2023-06-16 20:54:24.855 UTC, , , ,9,3,3, , , ,589,4975877,1822840,6720, ,46, ,189, , ,3, , , , , ,9,46,26, , , ,21,35,24, ,36,1, , , , , , , , , , , , , ,3881781,10, ,3862511, , , , ,3947205,5871820800,48,48,48,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3947205,1686948684535,,, , , , , , , , , ,3145728,3947175,8,8,8,8, , ,1, , , ,4, ,3,1, ,1,1,430,1,2571,1, , , , , ,14016,3, , , , , , , , ,825958400, , , , , , , ,175, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16, ,7,105,40,24, , , , , , , , , 
2023-06-16 20:55:24.856 UTC, , , , , , , , , ,589,4975877,1822840,6720, ,46, ,31, , , , , , , , ,9,46,26, , , ,21,35,24, ,18, , , , , , , , , , , , , , ,3881781,10, ,3862511, , , , ,3947205,5867352064,48,48,48,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3947205,1686948684535,,, , , , , , , , , ,3145728,3947175, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,884678656, , , , , , , ,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,23,4, , , , , , , , , , 
2023-06-16 20:56:24.857 UTC, , ,1,4, ,1, , , ,589,4969069,1816032,6720, ,46, ,74, , , , , , , , ,9,46,26, , , ,21,35,24, ,25, , , , , , , , , , , , , , ,3881781,10, ,3862511, , , , ,3948695,5861400576,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3948695,1686948684535,,, , , , , , , , , ,3145728,3948665,8,8,8,8, , , , , , ,1, ,3,1, , ,1, , , , , , , , , ,1490,1, , , , , , , , ,945496064, , , , , , , ,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , ,9,50,4,9, , , , , , , , , 
2023-06-16 20:57:24.858 UTC, , , , , , , , , ,589,4969069,1816032,6720, ,46, ,85, , , , , , , , ,9,46,26, , , ,21,35,24, ,21, , , , , , , , , , , , , , ,3881781,10, ,3862511, , , , ,3954288,5854253056,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3954288,1686948684535,,, , , , , , , , , ,3145728,3954258,7,7,7,7, , , , , , ,2, ,3,1, , ,1, , , , , , , , , ,5593,2, , , , , , , , ,1008410624, , , , , , , ,82, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, ,4, ,7,49,12,6, , , , , , , , , 
2023-06-16 20:58:24.859 UTC, , , , , , , , , ,589,4969069,1816032,6720, ,46, ,31, , , , , , , , ,9,46,26, , , ,21,35,24, ,14, , , , , , , , , , , , , , ,3881781,10, ,3862511, , , , ,3954288,5867606016,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3954288,1686948684535,,, , , , , , , , , ,3145728,3954258, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,1067130880, , , , , , , ,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,23,4, , , , , , , , , , 
2023-06-16 20:59:24.861 UTC, , , , , , , , , ,589,4969069,1816032,6720, ,46, ,31, , , , , , , , ,9,46,26, , , ,21,35,24, ,14, , , , , , , , , , , , , , ,3881781,10, ,3862511, , , , ,3954288,5858766848,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3954288,1686948684535,,, , , , , , , , , ,3145728,3954258, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,1127948288, , , , , , , ,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,23,4, , , , , , , , , , 
2023-06-16 20:59:39.467 UTC, , , , , , , , , ,589,4962349,1816032, , ,46, ,31, , , , , , , , ,9,46,26, , , ,21,35,24, ,14, , , , , , , , , , , , , , ,3881781,10, ,3862511, , , , ,3954288,5857779712,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3954288,1686948684535,,, , , , , , , , , ,3145728,3954258, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,1207640064, , , , , , , ,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,23,4, , , , , , , , , , 
2023-06-16 21:05:51.741 UTC, , , , , , , , , ,125,3197973,52120, , ,4,1,125,4,0.03,1, , , , , , ,4,4, ,2,1,3,2,5, ,128,55, , , , , , , , , , , , , ,3967566,11, ,3954405, , , , ,3967619,6038204416,47,47,47,47, , , , , ,2,13652, , , , , , , , , , , , , , , , , , , , , , , , , ,3967619,1686949551168,,, , , , , , , , , ,3145728,3967566, , , , , , ,66, , ,2, , ,3, , ,66, ,6312790,16, , , ,1, ,18921948,65, , , , , , , , ,10,438,1019808640,7, , , , , , ,92, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-06-16 21:06:51.745 UTC, , , ,17,3,3, , , ,589,4902365,1749328,6720, ,36,15,1777,32,0.02,3, , , , , ,4,36,21, , ,11,19,25,20, ,700,384, , , , , , , , , , , , , ,3967566,11, ,3954405, , , , ,3986295,6051651584,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3986295,1686949551168,,, , , , , , , , , ,3145728,3986265,4,4,4,4, , ,444, , ,3,7, ,3,1, ,444,1,524078,61,3511,1, ,7, ,1299808,393,15165,6, , , , , , ,3,512,740376576,7, , , , , , ,1847, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,6, ,26, ,325,1265,286,20, , , , , , , , , 
2023-06-16 21:07:51.746 UTC, , ,3,12, ,3, , , ,589,4911269,1758232,6720, ,36, ,102, , , , , , , , ,4,36,21, , , ,19,25,20, ,40,11, , , , , , , , , , , , , ,3967566,11, ,3954405, , , , ,3989670,6037221376,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3989670,1686949551168,,, , , , , , , , , ,3145728,3989640,7,7,7,7, , ,11, , , ,3, ,3,1, ,11,1, , , , , , , ,10578,11,3375,3, , , , , , , , ,809582592,6, , , , , , ,140,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , ,15,74,4,12, , , , , , , , , 
2023-06-16 21:08:51.748 UTC, , , , , , , , , ,589,4911269,1758232,6720, ,36, ,33, , , , , , , , ,4,36,21, , , ,19,25,20, ,16, , , , , , , , , , , , , , ,3967566,11, ,3954405, , , , ,3989670,6044119040,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3989670,1686949551168,,, , , , , , , , , ,3145728,3989640, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,868302848,6, , , , , , ,34, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,25,4, , , , , , , , , , 
2023-06-16 21:09:51.750 UTC, , , , , , , , , ,589,4911269,1758232,6720, ,36, ,33, , , , , , , , ,4,36,21, , , ,19,25,20, ,16, , , , , , , , , , , , , , ,3967566,11, ,3954405, , , , ,3989670,6045675520,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3989670,1686949551168,,, , , , , , , , , ,3145728,3989640, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,927023104,6, , , , , , ,34, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,25,4, , , , , , , , , , 
2023-06-16 21:10:51.752 UTC, , , ,6,1,2, , , ,589,4929741,1776704,6720, ,38,1,292,2,0.01,1, , , , , ,4,38,22, , ,1,20,27,21, ,95,6, , , , , , , , , , , , , ,3967566,11, ,3954405, , , , ,3997798,6046965760,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3997798,1686949551168,,, , , , , , , , , ,3145728,3997768,4,4,4,4, , ,10, , , ,3, ,3,1, ,10,1,4685,3,1644,1, ,1, ,19608,8,6484,2, , , , , , , , ,1180778496,6, , , , , , ,240, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,15, ,14,191,69,9, , , , , , , , , 
2023-06-16 21:11:51.753 UTC, , , , , , , , , ,589,4929741,1776704,6720, ,38, ,680, , , , , , , , ,4,38,22, , , ,20,27,21, ,269, , , , , , , , , , , , , , ,3967566,11, ,3954405, , , , ,4006282,6035005440,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4006282,1686949551168,,, , , , , , , , , ,3145728,4006252,9,9,9,9, , , , , , ,3, ,3,1, , ,1, , ,2623,1, , , , , ,5861,2, , , , , , ,1,57,408936864,9, , , , , , ,608, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7, ,7, ,21,549,82,7, , , , , , , , , 
2023-06-16 21:12:51.755 UTC, , , , , , , , , ,589,4929741,1776704,6720, ,38, ,68, , , , , , , , ,4,38,22, , , ,20,27,21, ,28, , , , , , , , , , , , , , ,3967566,11, ,3954405, , , , ,4009209,6050959360,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4009209,1686949551168,,, , , , , , , , , ,3145728,4009179,4,4,4,4, , , , , , ,1, ,3,1, , ,1, , , , , , , , , ,2927,1, , , , , , , , ,591389088,11, , , , , , ,64, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, ,3, ,10,40,11,1, , , , , , , , , 
